user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness
82373	yoda230	670	0	30	2008-11-28	2008-11-28	NULL	2	2009-11-01	2008-12-03	0.9682	0.8333
435537	rivol	2	0	2	2015-04-24	2015-04-24	NULL	2	2015-07-06	2015-07-06	0.01	0.0169
2028590	ninadel	1	0	0	2014-12-23	NULL	NULL	1	2014-12-23	2014-12-23	0.0023	0.0
2404356	Indian Web Development	2	0	2	2014-10-16	2014-10-16	NULL	1	2014-10-16	2014-10-16	0.6667	0.6667
299091	mcbazza	1	0	1	2010-06-05	2010-06-05	NULL	1	2010-06-05	2010-06-05	1.0	1.0
5112	parsingphase	171	10	171	2006-12-08	2006-12-08	2006-12-08	5	2006-12-10	2006-12-09	0.1454	0.1601
2391763	Aideng	19	0	15	2014-10-28	2014-10-28	NULL	1	2014-10-28	2014-10-28	0.0137	0.011
1130719	Jenifter	5	0	0	2012-12-12	NULL	NULL	1	2012-12-12	2012-12-12	1.0	NULL
3666	Mtcv	21	0	19	2006-09-05	2006-09-05	NULL	6	2008-10-30	2008-06-21	0.0011	0.0016
577139	Peter Tyler	12	0	11	2011-12-30	2011-12-30	NULL	1	2011-12-30	2011-12-30	0.7059	1.0
3423467	ArroyoAndre	1	0	0	2015-12-07	NULL	NULL	1	2015-12-07	2015-12-07	0.0769	NULL
2912091	james1000	5	0	4	2015-05-16	2015-05-16	NULL	1	2015-05-16	2015-05-16	1.0	1.0
2972469	ahiltn	229	0	203	2015-06-08	2015-08-19	NULL	3	2015-07-26	2015-08-17	0.1407	0.1362
1778851	Flat4	12	0	12	2013-10-18	2013-10-18	NULL	1	2013-10-18	2013-10-18	0.0226	0.0486
81656	satyaakam	7	0	0	2012-03-12	NULL	NULL	1	2012-03-12	2012-03-12	0.004	0.0
33943	MikeTheGreat	4	0	2	2008-04-10	2008-06-08	NULL	2	2008-05-10	2008-05-10	1.0	1.0
2023719	BinaryLynk	110	0	102	2014-04-08	2014-04-08	NULL	3	2014-04-15	2014-04-19	0.9483	1.0
2360562	See What's On	1	0	1	2014-09-26	2014-09-26	NULL	1	2014-09-26	2014-09-26	1.0	1.0
2880365	TitsMagee	44	0	39	2015-05-01	2015-05-01	NULL	1	2015-05-01	2015-05-01	0.0239	0.0246
38239	Daeron	5	0	1	2010-01-23	2010-01-23	NULL	1	2010-01-23	2010-01-23	0.0	0.0
3510212	James Pack	4	0	0	2016-01-07	NULL	NULL	1	2016-01-07	2016-01-07	1.0	NULL
22110	ilrobi	2	0	0	2008-11-30	NULL	NULL	1	2008-11-30	2008-11-30	0.0	0.0
385422	markthegeek	5	0	3	2010-12-18	2010-12-18	NULL	1	2010-12-18	2010-12-18	0.1136	0.15
616774	mueschel	4	0	0	2016-01-08	NULL	NULL	1	2016-01-08	2016-01-08	0.0	0.0
498104	borislavpenkov	1	0	1	2014-07-09	2014-07-09	NULL	1	2014-07-09	2014-07-09	0.0	0.0
163622	pneff	123	0	113	2015-10-25	2015-10-25	NULL	5	2015-11-02	2015-11-13	0.2064	0.2194
2148605	HopOne	14	0	13	2014-06-26	2014-06-26	NULL	1	2014-06-26	2014-06-26	1.0	1.0
2906376	tprzepiorka	1	0	1	2015-05-11	2015-05-11	NULL	1	2015-05-11	2015-05-11	0.5	1.0
68395	berny	63	0	62	2013-11-05	2013-11-05	NULL	1	2013-11-05	2013-11-05	0.0276	0.0332
343839	ian g	1	0	1	2010-09-11	2010-09-11	NULL	1	2010-09-11	2010-09-11	0.0189	0.027
