username	uid	count	places
amapola	1026479	1	istanbul
amaquilar	1282267	1	santiago
amarendrakyadav	928432	1	kathmandu
amarinelli	2157702	1	toronto
amarmary	550243	1	jerusalem
amarras	134567	1	kathmandu
amartineau	238603	1	montreal
amatashkin	2062065	1	sydney
amatus	369318	1	seattle
amatveychuk	1012557	1	moscow
amatyanam	1214702	1	kathmandu
amb_santacruz	3287500	1	bayarea
ambanmba	913544	1	sydney
ambereileenmorphis	519607	1	bayarea
ambler	440012	1	sydney
ambreus	3267675	1	berlin
ambulant	286831	1	london
amck	5564	2	london,manchester
amckenna	646431	1	jerusalem
amdass	3263017	1	haiti
amdt	932257	1	tokyo
amdu	2280048	1	london
amebow	3025610	1	istanbul
amedeofelix	655193	1	london
ameer_anan	1279754	1	jerusalem
ameisenmann	462692	1	berlin
ameliegericke	3042407	1	nairobi
ameliko	453873	1	paris
amellema	56565	2	istanbul,jakarta
amely	1745299	1	mexicocity
amen	295532	1	moscow
amenacapitalgroup	2846312	1	moscow
amenityeditor	129518	4	bayarea,berlin,cyprus,london
amercader	35503	1	barcelona
americalatinacooperativa	1799907	1	mexicocity
amerjasch	1336157	1	berlin
ametry	1752163	1	chicago
amey997	1816132	1	mumbai
ameyraut	1721179	1	mumbai
amfopeegas	410658	1	moscow
amgsus	2567904	1	minsk
amhsuggs	1874692	1	seattle
ami-go	2972520	1	tokyo
amiFritz	172953	1	paris
amiah007	631686	1	london
amic	129776	1	paris
amichen	362341	1	jerusalem
amicic	618008	1	montreal
amigadave	173906	1	london
amigotreks	3286513	1	kathmandu
amillar	28145	31	auckland,barcelona,bayarea,berlin,boston,buenosaires,chicago,crimea,cyprus,douala,haiti,istanbul,jerusalem,lasvegas,london,losangeles,mexicocity,miami,minsk,montreal,moscow,nairobi,newyork,paris,rio,santiago,seattle,sydney,tirana,tokyo,yaounde
amilopowers	1514673	3	london,montreal,quebec
amir007	521192	1	jerusalem
amir123	3212599	1	jerusalem
amir2014	2432685	1	jerusalem
amir_il1	435837	1	jerusalem
amirdt	22766	1	jerusalem
amire80	339990	1	jerusalem
amirk	452234	1	jerusalem
amirli	112124	1	jerusalem
amirs	39145	2	jerusalem,london
amish_dhungel	2018218	1	kathmandu
amisol	329403	1	jerusalem
amitaigolub	496533	1	jerusalem
amitaksha	1238622	1	kathmandu
amitangshu	1062080	1	kathmandu
amitinho	1957588	1	bayarea
amitreddy	912313	1	newyork
amitshrn	422766	1	jerusalem
amiwini	1796225	1	berlin
amja	1425527	1	london
amjadyaghmour	2043894	1	jerusalem
amk_13	218643	1	moscow
amkimian	1868731	1	bayarea
amkurman	369462	1	bayarea
amlago	1977388	1	montevideo
amlecciones	597823	1	london
amlo1	3450043	1	berlin
amm	21931	12	barcelona,bayarea,berlin,boston,cyprus,london,losangeles,manchester,newyork,paris,seattle,tokyo
amma	2236972	1	berlin
ammonite	2282861	1	mexicocity
ammonp	2118946	1	london
amn	444639	1	moscow
amna amin	3395708	1	haiti
amnesiac84	2978930	1	berlin
amnoncfir	291354	1	jerusalem
amnonda	152550	1	jerusalem
amoeda	442601	1	bayarea
amofpaname	223248	1	paris
amol chavan	2928127	1	mumbai
amolkolhe	683254	1	newyork
amonares	250785	1	santiago
amoose	1035207	1	moscow
amorde	3091106	2	bayarea,seoul
amorfeusz	167670	1	chicago
amoriello	960817	1	rio
amorino	2873060	1	seattle
amoswb	414782	1	jerusalem
amothew	697869	1	london
amousemu	547028	1	london
amp05c	346938	1	miami
ampcosta22	1199919	1	rio
ampers	75276	1	london
amphetoleto	126933	1	moscow
amplifure	174200	1	minsk
amq	1959842	1	jerusalem
amreen ansari	2482636	1	mumbai
amrit_agg	3274387	1	kathmandu
amritkarma	680067	2	kathmandu,london
amrmap	50383	1	amsterdam
amrnt	485745	1	jerusalem
amrollbia	2124449	1	berlin
amrtanshu shrma	2893811	1	mumbai
amrutha92	2879338	1	kathmandu
ams501	53014	1	london
amsbox	1117953	1	moscow
amsdrew	588024	1	losangeles
amsel25	2906069	1	berlin
amsmap	624404	1	amsterdam
amstephanie	124468	1	chicago
amstern	386890	1	boston
amthmi411	582943	1	newyork
amuck	438165	1	santiago
amunozbo	685130	1	barcelona
amuola	2875139	1	kathmandu
amurdock	1972060	1	newyork
amuro1	2877855	1	kathmandu
amurphy28	432714	1	chicago
amv357	2546477	1	newyork
amwt	358039	1	london
amy_sutton	1756816	1	seattle
amyb	645569	5	bayarea,boston,chicago,lasvegas,sydney
amyburz	2866672	1	kathmandu
amyhodge	3397413	1	bayarea
amykyta3	3258030	1	boston
amylee	331314	1	berlin
amyth	190430	1	jerusalem
amytraj	2321014	1	kathmandu
amywichelow1	2649723	1	london
amyworld	2055524	1	bayarea
an Edward	2043750	1	newyork
an01662	2423139	1	berlin
an4	2036245	1	crimea
an7on	448701	1	moscow
anOtherArchitect	500594	1	berlin
anT	542122	1	newyork
an_b	2883220	1	kathmandu
an_nigh	708420	1	moscow
anab98	973930	1	paris
anadareski	3539950	1	haiti
anadelgado	1709777	1	mexicocity
anaer78	574122	1	jerusalem
anahum	1242680	1	santiago
anaji1988	1819300	1	london
analias30	2745873	1	buenosaires
analyzediz	620406	1	chicago
anamikag	2482279	1	mumbai
anamikathakur	2893748	1	mumbai
ananasfruchtzwerg	3271637	1	berlin
anand 2013	1238288	1	istanbul
ananddorairaj	1406897	1	amsterdam
anandgopal	2877701	1	kathmandu
anandp	1587978	1	istanbul
anang prasetyo	1546751	1	jakarta
ananoae	365733	1	barcelona
anansi133	70114	1	seattle
ananth06	1292335	1	istanbul
anarazel	82791	1	berlin
anarchitect	16130	1	vancouver
anardil_	2765336	1	buenosaires
anaris328	2045275	1	bayarea
anarisil	1858227	1	bayarea
anas1307	584214	1	london
anas18	1580110	1	jerusalem
anastasiado	2098840	1	paris
anatole	412402	1	haiti
anatoly-remark	724316	1	moscow
anatoly77g	1991301	1	jerusalem
anaurath	609106	1	berlin
anb22	2869587	1	kathmandu
anbe	193925	1	berlin
anbe4711	2370340	1	santiago
anbr	43566	24	amsterdam,auckland,barcelona,bayarea,berlin,boston,buenosaires,chicago,cyprus,haiti,jakarta,jerusalem,kathmandu,london,losangeles,manchester,minsk,montreal,moscow,mumbai,newyork,seattle,sydney,tokyo
anbrenn	563834	1	berlin
anc1revv	1193858	1	newyork
anc92g	427441	1	newyork
anchhor	3249330	1	cairo
ancor	1915579	1	moscow
and1969	663598	2	london,manchester
and21r	2678285	1	berlin
and_pod	1218796	3	crimea,kathmandu,moscow
andalantama	3200192	1	jakarta
andalis	2504819	1	montreal
andaluk	341587	1	moscow
andam66	227290	1	berlin
andan59	1165140	1	moscow
andanuche	2047281	1	barcelona
andarilha	509711	1	rio
andars	2287207	1	bayarea
andasolo	695091	1	paris
andbof	2012242	1	losangeles
andbox	58440	10	amsterdam,berlin,crimea,cyprus,haiti,jerusalem,montreal,paris,santiago,yaounde
andddroid	177518	1	minsk
andee1974	765900	1	berlin
andemik	2170759	1	minsk
anderdb	3106097	1	newyork
anders1156	371473	1	london
anders2045	2866788	1	yaounde
anders_ar	1855810	2	haiti,kathmandu
andersca	2334307	1	bayarea
andershl	408226	3	cyprus,istanbul,tirana
andesce	2323450	1	newyork
andfaoro	187402	1	losangeles
andgem	2435103	2	berlin,losangeles
andi111	143027	1	berlin
andi9876	1256497	4	berlin,jakarta,paris,seoul
andi_fe	115412	1	berlin
andiausberlin	2932848	1	berlin
andifds	340864	1	santiago
andijani	2381932	1	montreal
andika	20586	1	jakarta
andikam	678606	1	london
andikamalreza	1960035	1	jakarta
andiniki	1867185	2	mumbai,toronto
andioddi	48500	1	berlin
andis_project	56410	2	amsterdam,berlin
andisimo	482836	1	amsterdam
anditibia	1768207	1	jakarta
andiw	240432	1	barcelona
andk	123717	1	berlin
andkip	265852	1	minsk
andklv	32716	1	minsk
andlag	86327	1	berlin
andmuell	36418	1	berlin
ando	417145	1	tokyo
andor734	1013804	1	sydney
andosm	413718	1	berlin
andr-04	121467	1	moscow
andra	112548	2	london,paris
andrashann	1211435	1	amsterdam
andre cabral	2332836	1	rio
andre pereira justiniano	1061211	1	cairo
andre030	2380816	1	berlin
andre4s	2887992	1	cyprus
andre68723	93113	1	berlin
andre_SC4	1971045	1	berlin
andre_k	51623	1	berlin
andrea loetzsch	578378	1	berlin
andrea82	346223	1	barcelona
andrea_forNepal	2910173	1	bayarea
andreagmar	2793925	1	mexicocity
andreakbar	1184870	1	jakarta
andrealspray	560723	1	haiti
andreamar	348243	1	london
andreapedot	2884016	1	kathmandu
andreas klug	287634	2	barcelona,berlin
andreas-42	471322	1	kathmandu
andreas-m-kirsch	2040451	1	berlin
andreas6	780058	1	berlin
andreas927	121718	1	berlin
andreas_f	22995	1	berlin
andreasanchez	2052346	1	bayarea
andreasdima	2018594	1	sydney
andreashdj	628089	1	cyprus
andreaskolbe	2129867	1	berlin
andreaslillman	1024732	1	jerusalem
andreasmuenster	238599	1	berlin
andreasnadu	2282875	1	mexicocity
andreastrian	2529964	1	cyprus
andreasviglakis	2224951	2	bayarea,jerusalem
andreb620	2460454	1	montreal
andrefrey	81072	1	berlin
andrega	1823094	1	berlin
andreho_de	2183037	1	berlin
andrei-kaa	628698	1	berlin
andreiSavich	166213	1	minsk
andrei_karalkou	2001277	1	minsk
andrei_simf	634540	1	crimea
andreiamartins	1731869	1	berlin
andreib	343084	17	amsterdam,berlin,buenosaires,cyprus,jakarta,jerusalem,kathmandu,london,mexicocity,minsk,montevideo,moscow,paris,santiago,seoul,tirana,tokyo
andreimar765	415955	1	minsk
andreimikheyev	2392661	1	cyprus
andreish47	1196672	1	minsk
andrejczyk	159783	1	minsk
andrelfpinto	2358661	1	rio
andrellym	717570	1	rio
andreluizflor	1531913	1	rio
andremack	1676447	1	berlin
andrenarchy	54681	1	berlin
andrenestor	2338319	1	rio
andrepi	3180432	1	montreal
andresaraujoc	1327534	1	buenosaires
andresgeb	209732	1	buenosaires
andrespua	1908821	1	montevideo
andrethales	987393	1	miami
andretoarc	1376392	1	sydney
andretomaz	2037683	1	rio
andreva	641404	1	seattle
andrew atkinson	2189732	1	newyork
andrew smallbone	63498	1	london
andrew11	2500017	1	minsk
andrew1456	2129309	1	berlin
andrew1718	1883704	1	seattle
andrew9gab	2798380	1	seattle
andrewK	453464	1	cyprus
andrew_bb	259535	1	montreal
andrew_edalko	2525445	1	berlin
andrewbeir	2812594	1	boston
andrewbenedictwallace	132807	3	bayarea,losangeles,newyork
andrewbg	28954	1	sydney
andrewblack	12624	1	london
andrewboktor	1884995	2	seattle,vancouver
andrewbonney	1704593	1	manchester
andrewbrick	3348561	1	seattle
andrewdleach	3126766	1	seattle
andrewdmay	298083	3	barcelona,london,paris
andrewds	3697	1	london
andreweland	508191	1	london
andrewfr	335598	1	sydney
andrewip	3411145	1	vancouver
andrewjpaul	1540676	1	london
andrewjstringer	8886	3	lasvegas,london,manchester
andrewlih	955072	1	newyork
andrewliu	3045552	1	losangeles
andrewmk	6572	3	cyprus,london,manchester
andrewmunsell	2674833	1	seattle
andrewno	2817357	1	losangeles
andrewofthebike	193865	1	nairobi
andrewparkeruk	1882449	1	manchester
andrewphelps	906507	1	boston
andrewpjackson	1883181	1	losangeles
andrewpmk	1679	36	amsterdam,auckland,barcelona,bayarea,berlin,boston,buenosaires,cairo,chicago,cyprus,haiti,istanbul,jakarta,jerusalem,lasvegas,london,losangeles,manchester,mexicocity,miami,montreal,moscow,mumbai,nairobi,newyork,quebec,paris,rio,santiago,seattle,seoul,sydney,tirana,tokyo,toronto,vancouver
andrewpmk_imports	1060930	2	toronto,vancouver
andrewpodolsky	2482930	4	bayarea,boston,losangeles,toronto
andrewrandall	620796	2	bayarea,london
andrewrasner	1968436	1	kathmandu
andrewrugge	1011379	1	newyork
andrewscheuermann	2877717	1	kathmandu
andrewsem	2876364	2	jerusalem,moscow
andrewsh	71631	23	amsterdam,barcelona,berlin,buenosaires,cairo,chicago,crimea,cyprus,istanbul,jerusalem,london,manchester,mexicocity,minsk,moscow,mumbai,newyork,paris,rio,santiago,seoul,tirana,tokyo
andrewsimpson	109653	1	auckland
andrey dias	923898	1	rio
andrey hb	3081738	1	moscow
andrey012	1270658	1	moscow
andrey10011977	2989914	1	crimea
andrey_93	416200	1	moscow
andrey_bmw	223326	1	minsk
andrey_simonov	1091640	2	crimea,minsk
andrey_v1979	1715071	1	minsk
andreyka626	709670	1	moscow
andreysiroshtan	3274618	1	crimea
andreytaranin	3083500	1	crimea
andri kurniawan	921735	1	jakarta
andriano	135021	3	crimea,minsk,moscow
andrijche	148398	1	crimea
andrikkos	386424	1	cyprus
andrim	140679	1	cyprus
andriy155	12459	1	vancouver
andriyr	108550	1	crimea
andrjub	1644818	1	minsk
andro72	2040792	1	berlin
android	136064	1	berlin
androidessenrfid	769111	1	mumbai
andros11	2812228	1	cyprus
androu	102065	1	paris
andry_231	623057	1	minsk
andrzej85	615738	1	newyork
andrzej_aa	658911	2	berlin,minsk
andrzej_j	2853359	1	berlin
andsat	643139	1	seattle
andwil	287920	7	amsterdam,berlin,haiti,losangeles,mexicocity,quebec,vancouver
andy leaf	1872282	1	seattle
andy mackey	90142	4	chicago,london,manchester,tirana
andy-de	101570	2	berlin,haiti
andy-franchi	1751893	1	buenosaires
andy-navmii	1307803	2	auckland,sydney
andy-quilmes	1173283	1	buenosaires
andy123	85097	3	newyork,paris,seoul
andy1922	1884313	1	newyork
andy22rh	1134736	1	newyork
andy47	103121	1	sydney
andy5211d	50527	1	sydney
andy_bbb	2553624	1	london
andy_wand	497074	1	berlin
andyabides	47495	1	bayarea
andyaimeramsterdam	1748386	1	amsterdam
andyatworkz	2283867	1	jakarta
andyb109	2574131	2	london,manchester
andybaumgar	1583864	1	bayarea
andyber	1855335	1	tokyo
andyberg	1182159	1	boston
andyborges	537631	1	newyork
andybryant	55352	2	istanbul,kathmandu
andygates	87991	2	haiti,london
andygol	94578	38	amsterdam,auckland,barcelona,bayarea,berlin,boston,buenosaires,cairo,chicago,crimea,cyprus,douala,haiti,istanbul,jakarta,jerusalem,kathmandu,lasvegas,london,losangeles,manchester,mexicocity,miami,minsk,montreal,moscow,mumbai,newyork,quebec,paris,rio,santiago,seattle,seoul,sydney,tokyo,toronto,vancouver
andyhelp	313754	2	cyprus,london
andyhep	314808	1	london
andyhollin	1871170	1	bayarea
andyintyers	642096	1	london
andyk	451651	1	berlin
andykmccoy	2218064	1	bayarea
andylaode	3302422	1	jakarta
andylockran	72062	1	london
andylove100	474799	1	manchester
andymid	1959914	1	sydney
andynguyen	488089	2	bayarea,lasvegas
andyp007	85880	1	london
andypea	909881	1	auckland
andypreece	201095	3	london,manchester,paris
andyrayev	1870249	1	toronto
andyroberts1234	545703	1	london
andys1979	2436402	1	cyprus
andyshrestha	2872725	1	kathmandu
andysinclair	341592	1	london
andysj94	499789	1	losangeles
andythorn1969	745728	1	london
andytseng	2862188	1	kathmandu
andytuna	8527	1	london
andyw248	215809	1	seattle
andyxm	1177217	2	london,manchester
andyyue	3062413	1	bayarea
andzan75	1850423	5	chicago,lasvegas,losangeles,miami,newyork
andzaytsev	303089	1	moscow
anebki	2878618	1	kathmandu
aneesh2791	2486958	1	mumbai
aneinu	2966764	1	newyork
anekeya	261053	1	nairobi
anekk2	3303791	1	haiti
anemesys	3177040	1	moscow
anepthia	268976	1	seattle
anero	3193698	1	buenosaires
anest	777309	1	seattle
ang	561745	1	berlin
angasule	67462	1	buenosaires
angdie	375928	1	berlin
angelawilliams	2785908	1	haiti
angelesmell	1923269	1	seattle
angelgar	11581	1	barcelona
angelika	17838	1	berlin
angelin zegha	1307266	1	douala
angeljach	590623	1	mexicocity
angeljmm	2244274	1	paris
angelkastanis	1255302	1	losangeles
angellosada	1765947	1	mexicocity
angeluspop	1959554	1	buenosaires
angiecr8	2859056	1	kathmandu
angier1212	3189680	1	bayarea
angiolillo	1830120	1	newyork
angkorday2	2879378	1	kathmandu
anglackel	2870407	1	mexicocity
angleet	840571	1	bayarea
anglerS	2696523	1	minsk
angmar	313938	1	moscow
angryzloi	3438520	1	minsk
angsherpa	2830366	1	kathmandu
angst	114112	1	berlin
angus1225	990934	1	montevideo
angusmatthew	89940	1	london
anhalt-dessau	78282	1	berlin
anhalterbahnhof	2929707	1	berlin
anhnq	2701700	1	haiti
anhoo	694962	1	paris
ani1972	2353379	1	berlin
aniXification	498411	1	kathmandu
anibalandrade	1230401	1	buenosaires
anibalignacio	2348445	1	santiago
anifarm	3394187	1	boston
anighr	122617	1	moscow
anilparamar	3068117	1	london
anilpoks	299092	1	kathmandu
anilutkulu	1017657	1	istanbul
animaux	88461	1	berlin
animeigo	1168707	2	bayarea,seattle
anindya911	1383198	1	mumbai
anirudhc	1110829	1	bayarea
anisa berliana	2294556	1	jakarta
anisa utari	3330644	1	jakarta
anishmg	2282618	1	kathmandu
anishrestha	2079661	1	kathmandu
anitak	76398	1	toronto
anitiusmanlius	2506978	1	buenosaires
aniyan	643394	1	tokyo
anj	166168	1	minsk
anjahuebner1981	1879755	1	berlin
anjana es	2482298	1	mumbai
anjbe	502086	2	seattle,sydney
anjefu	2252594	1	newyork
anjelz	2738209	1	mumbai
anjikoc	2652419	1	haiti
anjini	693345	1	lasvegas
anjita	1153065	1	kathmandu
anjuchaudhary	2928310	1	mumbai
ankakusu	704997	1	istanbul
ankit1171	3339425	1	mumbai
ankita ashok waghmare	2930970	1	mumbai
ankita m	2482646	1	mumbai
ankita mohite	2482654	1	mumbai
ankitapawar	2928113	1	mumbai
ankor	34975	1	minsk
anmo	369340	1	berlin
anna_m	719122	1	cyprus
anna_manana	17475	1	london
annaaaboo	1827037	1	bayarea
annagl	529940	1	jerusalem
annajgibson	1409493	1	london
annaonline	1744515	1	paris
annashaw21	3376338	1	haiti
annastacia	513724	1	nairobi
anne laure	2003830	1	amsterdam
anne-sophie	661518	1	paris
anne4	2898914	1	kathmandu
anneb	7925	2	amsterdam,istanbul
annecav	2352302	1	paris
annehughes	1015542	1	toronto
annemarie35	3268531	1	paris
annemerell	2875818	1	kathmandu
annhya	629130	1	paris
annie2	502106	1	london
annie861220	2884386	1	kathmandu
annie<3	2898254	1	london
annieatthefirm	2611332	1	lasvegas
annihero	2546930	1	berlin
annisasolihat	1995683	1	jakarta
annoncesvertes	94483	4	barcelona,bayarea,london,paris
annoncesvertes2	196334	1	paris
annotator57	156073	1	seattle
annuaire	703958	1	paris
annunaki2k2	201821	1	london
annwinters	1703357	1	tokyo
ano_gml	315119	1	cyprus
anobis	902097	1	jerusalem
anoki	172845	1	berlin
anon294	2462638	1	bayarea
anon4785	2444907	1	bayarea
anon9993	1869127	1	jerusalem
anonanon	526532	1	tokyo
anonhacker482	621280	1	toronto
anonimoo	945209	1	rio
anonimou	3110247	1	rio
anonnymous	324177	1	crimea
anonymeemont	959298	1	paris
anonymous coward	2231599	1	vancouver
anonymous-life	1238535	1	london
anonymous2050	2397036	1	berlin
anonymousdisplay	1985774	1	mumbai
anonymoussparrow	2715687	2	bayarea,kathmandu
anopenscroll	652194	1	toronto
anor	1709892	4	buenosaires,london,montevideo,rio
anoreuil	489013	1	kathmandu
anotherdohnson	3461117	1	bayarea
anothereastlondoner	1870123	1	london
anoukette	1049976	1	paris
anouskaclare	2818569	1	london
anovstrup	2147032	1	seattle
anpho81	2265594	1	cyprus
anpiper	1873086	1	seattle
anray	2522430	1	minsk
anreck	41939	1	berlin
anroy	3268085	1	tokyo
ansar84	159093	1	toronto
ansari naheed	2482383	1	mumbai
ansariwn	435276	1	london
anseli	399170	1	berlin
anselm_fabig	12964	2	berlin,crimea
ansgar	69264	1	berlin
ansgar1	140455	1	berlin
anshukov	589711	2	crimea,moscow
ansim	293167	1	berlin
ansis	1193517	11	bayarea,buenosaires,chicago,haiti,kathmandu,mexicocity,montreal,newyork,seattle,toronto,vancouver
ansoncfit	2867344	1	boston
anst	243889	1	berlin
ansur	2007467	1	tokyo
ant0no	147175	1	minsk
ant501	63187	1	london
ant99	1950314	1	london
antalinuse	3455439	1	paris
antarc914	132653	1	manchester
antares2	1752389	1	berlin
antares881	2877952	1	kathmandu
antarix	1193769	1	minsk
antbalashv	3300859	1	moscow
antblant	473784	6	berlin,istanbul,jerusalem,minsk,moscow,mumbai
antblantCC	30632	4	berlin,crimea,istanbul,minsk
antboy	500033	1	toronto
anteater_sa	111493	1	london
antecessor	87939	2	barcelona,newyork
antenna@	994181	1	nairobi
antenne123	1888150	1	berlin
antermoia	561116	1	losangeles
antesoft	73006	1	paris
anthl	2939685	1	auckland
anthme	1780710	1	toronto
antho81	2899724	1	paris
anthony1	2901758	1	mumbai
anthony_barker	2687565	1	paris
anthonyd969	692768	1	newyork
anthonykirby	570227	1	paris
anthonyl42	1719706	1	boston
anthonynon	331348	5	barcelona,kathmandu,london,mexicocity,paris
anthonyribeiro	2483043	1	newyork
anthonyspaintsmithtown	2311633	1	newyork
anti_bot-nonsense	163746	1	moscow
anti_social	217325	1	crimea
antiautomation	566656	1	newyork
antichok	719320	1	haiti
antigone	171335	2	berlin,cyprus
antiguru	590201	1	bayarea
antilopa	1304922	1	amsterdam
antimit94	1197089	1	paris
antischuh	857667	1	berlin
